Id,SurveyId,HAEntityId,ComponentId,Component,ComponentOther,Perc,Type
279009,57231,897523,1137,Bill Payment,,,Consumer Active
279010,57231,897523,1138,Access to Diagnostic Tests,,,Consumer Active
279011,57231,897523,1139,Personal Health Record (PHR),,,Consumer Active
286344,57231,897524,1139,Personal Health Record (PHR),,,Consumer Active
286345,57231,897524,1138,Access to Diagnostic Tests,,,Consumer Active
286346,57231,897524,1137,Bill Payment,,,Consumer Active
286347,57231,897524,1135,Pre-Registration,,,Consumer Active
279016,57231,897525,1137,Bill Payment,,,Consumer Active
279017,57231,897525,1138,Access to Diagnostic Tests,,,Consumer Active
279018,57231,897525,1139,Personal Health Record (PHR),,,Consumer Active
279019,57231,897526,1137,Bill Payment,,,Consumer Active
279020,57231,897526,1138,Access to Diagnostic Tests,,,Consumer Active
279021,57231,897526,1139,Personal Health Record (PHR),,,Consumer Active
279022,57231,897527,1127,For Retrieving Diagnostic Results,,51-75%,Active
279023,57231,897527,1128,For Entering Orders,,51-75%,Active
279024,57231,897527,1129,For Electronic Signatures,,51-75%,Active
279025,57231,897527,1137,Bill Payment,,,Consumer Active
279026,57231,897527,1138,Access to Diagnostic Tests,,,Consumer Active
279027,57231,897527,1139,Personal Health Record (PHR),,,Consumer Active
279028,57231,897528,1135,Pre-Registration,,,Consumer Active
279029,57231,897528,1137,Bill Payment,,,Consumer Active
279030,57231,897529,1137,Bill Payment,,,Consumer Active
279031,57231,897529,1138,Access to Diagnostic Tests,,,Consumer Active
279032,57231,897529,1139,Personal Health Record (PHR),,,Consumer Active
279036,57231,897531,1135,Pre-Registration,,,Consumer Active
279037,57231,897531,1137,Bill Payment,,,Consumer Active
279038,57231,897531,1138,Access to Diagnostic Tests,,,Consumer Active
279039,57231,897531,1139,Personal Health Record (PHR),,,Consumer Active
279040,57231,897532,1137,Bill Payment,,,Consumer Active
279041,57231,897532,1138,Access to Diagnostic Tests,,,Consumer Active
279042,57231,897532,1139,Personal Health Record (PHR),,,Consumer Active
279043,57231,897533,1127,For Retrieving Diagnostic Results,,51-75%,Active
279044,57231,897533,1128,For Entering Orders,,51-75%,Active
279045,57231,897533,1129,For Electronic Signatures,,51-75%,Active
279046,57231,897533,1135,Pre-Registration,,,Consumer Active
279047,57231,897533,1137,Bill Payment,,,Consumer Active
279048,57231,897533,1138,Access to Diagnostic Tests,,,Consumer Active
279049,57231,897533,1139,Personal Health Record (PHR),,,Consumer Active
279050,57231,897534,1137,Bill Payment,,,Consumer Active
279051,57231,897534,1138,Access to Diagnostic Tests,,,Consumer Active
279052,57231,897534,1139,Personal Health Record (PHR),,,Consumer Active
279058,57231,897536,1137,Bill Payment,,,Consumer Active
279059,57231,897536,1138,Access to Diagnostic Tests,,,Consumer Active
279060,57231,897536,1139,Personal Health Record (PHR),,,Consumer Active
279061,57231,897537,1137,Bill Payment,,,Consumer Active
279062,57231,897537,1139,Personal Health Record (PHR),,,Consumer Active
264820,57231,870146,1127,For Retrieving Diagnostic Results,,,Active
264821,57231,870146,1135,Pre-Registration,,,Consumer Active
264822,57231,870146,1136,Scheduling,,,Consumer Active
264823,57231,870146,1137,Bill Payment,,,Consumer Active
264824,57231,870146,1138,Access to Diagnostic Tests,,,Consumer Active
264825,57231,870146,1139,Personal Health Record (PHR),,,Consumer Active
279063,57232,897782,1127,For Retrieving Diagnostic Results,,76-100%,Active
279064,57232,897782,1128,For Entering Orders,,76-100%,Active
279065,57232,897782,1129,For Electronic Signatures,,76-100%,Active
279066,57232,897782,1130,For Clinical Documentation Charting,,76-100%,Active
279067,57232,897782,1135,Pre-Registration,,,Consumer Active
279068,57232,897782,1136,Scheduling,,,Consumer Active
279069,57232,897782,1137,Bill Payment,,,Consumer Active
279070,57232,897782,1138,Access to Diagnostic Tests,,,Consumer Active
279071,57232,897782,1139,Personal Health Record (PHR),,,Consumer Active
279072,57232,897783,1127,For Retrieving Diagnostic Results,,76-100%,Active
279073,57232,897783,1128,For Entering Orders,,76-100%,Active
279074,57232,897783,1129,For Electronic Signatures,,76-100%,Active
279075,57232,897783,1130,For Clinical Documentation Charting,,76-100%,Active
279076,57232,897783,1135,Pre-Registration,,,Consumer Active
279077,57232,897783,1136,Scheduling,,,Consumer Active
279078,57232,897783,1137,Bill Payment,,,Consumer Active
279079,57232,897783,1138,Access to Diagnostic Tests,,,Consumer Active
279080,57232,897783,1139,Personal Health Record (PHR),,,Consumer Active
279081,57232,897784,1127,For Retrieving Diagnostic Results,,76-100%,Active
279082,57232,897784,1128,For Entering Orders,,76-100%,Active
279083,57232,897784,1129,For Electronic Signatures,,76-100%,Active
279084,57232,897784,1130,For Clinical Documentation Charting,,76-100%,Active
279085,57232,897784,1135,Pre-Registration,,,Consumer Active
279086,57232,897784,1136,Scheduling,,,Consumer Active
279087,57232,897784,1137,Bill Payment,,,Consumer Active
279088,57232,897784,1138,Access to Diagnostic Tests,,,Consumer Active
279089,57232,897784,1139,Personal Health Record (PHR),,,Consumer Active
279090,57232,897785,1127,For Retrieving Diagnostic Results,,76-100%,Active
279091,57232,897785,1128,For Entering Orders,,76-100%,Active
279092,57232,897785,1129,For Electronic Signatures,,76-100%,Active
279093,57232,897785,1130,For Clinical Documentation Charting,,76-100%,Active
279094,57232,897785,1135,Pre-Registration,,,Consumer Active
279095,57232,897785,1136,Scheduling,,,Consumer Active
279096,57232,897785,1137,Bill Payment,,,Consumer Active
279097,57232,897785,1138,Access to Diagnostic Tests,,,Consumer Active
279098,57232,897785,1139,Personal Health Record (PHR),,,Consumer Active
279099,57232,897786,1127,For Retrieving Diagnostic Results,,76-100%,Active
279100,57232,897786,1128,For Entering Orders,,76-100%,Active
279101,57232,897786,1129,For Electronic Signatures,,76-100%,Active
279102,57232,897786,1130,For Clinical Documentation Charting,,76-100%,Active
279103,57232,897786,1135,Pre-Registration,,,Consumer Active
279104,57232,897786,1136,Scheduling,,,Consumer Active
279105,57232,897786,1137,Bill Payment,,,Consumer Active
279106,57232,897786,1138,Access to Diagnostic Tests,,,Consumer Active
279107,57232,897786,1139,Personal Health Record (PHR),,,Consumer Active
279108,57232,897787,1127,For Retrieving Diagnostic Results,,76-100%,Active
279109,57232,897787,1128,For Entering Orders,,76-100%,Active
279110,57232,897787,1129,For Electronic Signatures,,76-100%,Active
279111,57232,897787,1130,For Clinical Documentation Charting,,76-100%,Active
279112,57232,897787,1135,Pre-Registration,,,Consumer Active
279113,57232,897787,1136,Scheduling,,,Consumer Active
279114,57232,897787,1137,Bill Payment,,,Consumer Active
279115,57232,897787,1138,Access to Diagnostic Tests,,,Consumer Active
279116,57232,897787,1139,Personal Health Record (PHR),,,Consumer Active
279117,57232,897788,1127,For Retrieving Diagnostic Results,,76-100%,Active
279118,57232,897788,1128,For Entering Orders,,76-100%,Active
279119,57232,897788,1129,For Electronic Signatures,,76-100%,Active
279120,57232,897788,1130,For Clinical Documentation Charting,,76-100%,Active
279121,57232,897788,1135,Pre-Registration,,,Consumer Active
279122,57232,897788,1136,Scheduling,,,Consumer Active
279123,57232,897788,1137,Bill Payment,,,Consumer Active
279124,57232,897788,1138,Access to Diagnostic Tests,,,Consumer Active
279125,57232,897788,1139,Personal Health Record (PHR),,,Consumer Active
279126,57232,897789,1127,For Retrieving Diagnostic Results,,76-100%,Active
279127,57232,897789,1128,For Entering Orders,,76-100%,Active
279128,57232,897789,1129,For Electronic Signatures,,76-100%,Active
279129,57232,897789,1130,For Clinical Documentation Charting,,76-100%,Active
279130,57232,897789,1135,Pre-Registration,,,Consumer Active
279131,57232,897789,1136,Scheduling,,,Consumer Active
279132,57232,897789,1137,Bill Payment,,,Consumer Active
279133,57232,897789,1138,Access to Diagnostic Tests,,,Consumer Active
279134,57232,897789,1139,Personal Health Record (PHR),,,Consumer Active
279135,57232,897790,1127,For Retrieving Diagnostic Results,,76-100%,Active
279136,57232,897790,1128,For Entering Orders,,76-100%,Active
279137,57232,897790,1129,For Electronic Signatures,,76-100%,Active
279138,57232,897790,1130,For Clinical Documentation Charting,,76-100%,Active
279139,57232,897790,1135,Pre-Registration,,,Consumer Active
279140,57232,897790,1136,Scheduling,,,Consumer Active
279141,57232,897790,1137,Bill Payment,,,Consumer Active
279142,57232,897790,1138,Access to Diagnostic Tests,,,Consumer Active
279143,57232,897790,1139,Personal Health Record (PHR),,,Consumer Active
279144,57232,897791,1127,For Retrieving Diagnostic Results,,,Active
279145,57232,897791,1128,For Entering Orders,,,Active
279146,57232,897791,1129,For Electronic Signatures,,,Active
279147,57232,897791,1130,For Clinical Documentation Charting,,,Active
279148,57232,897791,1135,Pre-Registration,,,Consumer Active
279149,57232,897791,1136,Scheduling,,,Consumer Active
279150,57232,897791,1137,Bill Payment,,,Consumer Active
279151,57232,897791,1138,Access to Diagnostic Tests,,,Consumer Active
279152,57232,897791,1139,Personal Health Record (PHR),,,Consumer Active
279153,57232,897792,1127,For Retrieving Diagnostic Results,,76-100%,Active
279154,57232,897792,1128,For Entering Orders,,76-100%,Active
279155,57232,897792,1129,For Electronic Signatures,,76-100%,Active
279156,57232,897792,1130,For Clinical Documentation Charting,,76-100%,Active
279157,57232,897792,1135,Pre-Registration,,,Consumer Active
279158,57232,897792,1136,Scheduling,,,Consumer Active
279159,57232,897792,1137,Bill Payment,,,Consumer Active
279160,57232,897792,1138,Access to Diagnostic Tests,,,Consumer Active
279161,57232,897792,1139,Personal Health Record (PHR),,,Consumer Active
279162,57232,897793,1127,For Retrieving Diagnostic Results,,,Active
279163,57232,897793,1128,For Entering Orders,,,Active
279164,57232,897793,1129,For Electronic Signatures,,,Active
279165,57232,897793,1130,For Clinical Documentation Charting,,,Active
279166,57232,897793,1135,Pre-Registration,,,Consumer Active
279167,57232,897793,1136,Scheduling,,,Consumer Active
279168,57232,897793,1137,Bill Payment,,,Consumer Active
279169,57232,897793,1138,Access to Diagnostic Tests,,,Consumer Active
279170,57232,897793,1139,Personal Health Record (PHR),,,Consumer Active
279171,57232,897794,1127,For Retrieving Diagnostic Results,,51-75%,Active
279172,57232,897794,1130,For Clinical Documentation Charting,,51-75%,Active
279173,57232,897794,1136,Scheduling,,,Consumer Active
279174,57232,897794,1137,Bill Payment,,,Consumer Active
279175,57232,897794,1138,Access to Diagnostic Tests,,,Consumer Active
279176,57232,897794,1139,Personal Health Record (PHR),,,Consumer Active
286028,57232,926922,1130,For Clinical Documentation Charting,,76-100%,Active
286029,57232,926922,1129,For Electronic Signatures,,76-100%,Active
286030,57232,926922,1128,For Entering Orders,,76-100%,Active
286031,57232,926922,1127,For Retrieving Diagnostic Results,,76-100%,Active
286032,57232,926922,1139,Personal Health Record (PHR),,,Consumer Active
286033,57232,926922,1138,Access to Diagnostic Tests,,,Consumer Active
286034,57232,926922,1137,Bill Payment,,,Consumer Active
286035,57232,926922,1136,Scheduling,,,Consumer Active
286036,57232,926922,1135,Pre-Registration,,,Consumer Active
285414,57233,898136,1130,For Clinical Documentation Charting,,76-100%,Active
285415,57233,898136,1129,For Electronic Signatures,,76-100%,Active
285416,57233,898136,1128,For Entering Orders,,76-100%,Active
285417,57233,898136,1127,For Retrieving Diagnostic Results,,76-100%,Active
285418,57233,898136,1137,Bill Payment,,,Consumer Active
285419,57233,898136,1135,Pre-Registration,,,Consumer Active
285437,57233,898137,1130,For Clinical Documentation Charting,,76-100%,Active
285438,57233,898137,1129,For Electronic Signatures,,76-100%,Active
285439,57233,898137,1128,For Entering Orders,,76-100%,Active
285440,57233,898137,1127,For Retrieving Diagnostic Results,,76-100%,Active
285441,57233,898137,1137,Bill Payment,,,Consumer Active
285442,57233,898137,1135,Pre-Registration,,,Consumer Active
285878,57233,898138,1130,For Clinical Documentation Charting,,76-100%,Active
285879,57233,898138,1129,For Electronic Signatures,,76-100%,Active
285880,57233,898138,1128,For Entering Orders,,76-100%,Active
285881,57233,898138,1127,For Retrieving Diagnostic Results,,76-100%,Active
285882,57233,898138,1137,Bill Payment,,,Consumer Active
285883,57233,898138,1135,Pre-Registration,,,Consumer Active
279195,57233,898139,1127,For Retrieving Diagnostic Results,,76-100%,Active
279196,57233,898139,1128,For Entering Orders,,76-100%,Active
279197,57233,898139,1129,For Electronic Signatures,,76-100%,Active
279198,57233,898139,1130,For Clinical Documentation Charting,,76-100%,Active
279199,57233,898139,1135,Pre-Registration,,,Consumer Active
279200,57233,898139,1137,Bill Payment,,,Consumer Active
279201,57233,898139,1139,Personal Health Record (PHR),,,Consumer Active
285454,57233,898140,1130,For Clinical Documentation Charting,,76-100%,Active
285455,57233,898140,1129,For Electronic Signatures,,76-100%,Active
285456,57233,898140,1128,For Entering Orders,,76-100%,Active
285457,57233,898140,1127,For Retrieving Diagnostic Results,,76-100%,Active
285458,57233,898140,1139,Personal Health Record (PHR),,,Consumer Active
285459,57233,898140,1137,Bill Payment,,,Consumer Active
285460,57233,898140,1135,Pre-Registration,,,Consumer Active
285399,57233,898141,1130,For Clinical Documentation Charting,,76-100%,Active
285400,57233,898141,1129,For Electronic Signatures,,76-100%,Active
285401,57233,898141,1128,For Entering Orders,,76-100%,Active
285402,57233,898141,1127,For Retrieving Diagnostic Results,,76-100%,Active
285403,57233,898141,1139,Personal Health Record (PHR),,,Consumer Active
285404,57233,898141,1138,Access to Diagnostic Tests,,,Consumer Active
285405,57233,898141,1137,Bill Payment,,,Consumer Active
285406,57233,898141,1135,Pre-Registration,,,Consumer Active
285429,57233,898142,1130,For Clinical Documentation Charting,,,Active
285430,57233,898142,1129,For Electronic Signatures,,,Active
285431,57233,898142,1128,For Entering Orders,,,Active
285432,57233,898142,1127,For Retrieving Diagnostic Results,,,Active
285433,57233,898142,1137,Bill Payment,,,Consumer Active
285434,57233,898142,1136,Scheduling,,,Consumer Active
285435,57233,898142,1135,Pre-Registration,,,Consumer Active
285884,57233,912854,1130,For Clinical Documentation Charting,,76-100%,Active
285885,57233,912854,1129,For Electronic Signatures,,76-100%,Active
285886,57233,912854,1128,For Entering Orders,,76-100%,Active
285887,57233,912854,1127,For Retrieving Diagnostic Results,,76-100%,Active
285888,57233,912854,1137,Bill Payment,,,Consumer Active
285889,57233,912854,1135,Pre-Registration,,,Consumer Active
287183,57234,898260,1139,Personal Health Record (PHR),,,Consumer Active
287184,57234,898260,1138,Access to Diagnostic Tests,,,Consumer Active
287185,57234,898260,1137,Bill Payment,,,Consumer Active
287186,57234,898260,1136,Scheduling,,,Consumer Active
287249,57234,898262,1139,Personal Health Record (PHR),,,Consumer Active
287250,57234,898262,1138,Access to Diagnostic Tests,,,Consumer Active
287251,57234,898262,1137,Bill Payment,,,Consumer Active
287252,57234,898262,1136,Scheduling,,,Consumer Active
287253,57234,898265,1139,Personal Health Record (PHR),,,Consumer Active
287254,57234,898265,1138,Access to Diagnostic Tests,,,Consumer Active
287255,57234,898265,1137,Bill Payment,,,Consumer Active
287256,57234,898265,1136,Scheduling,,,Consumer Active
287033,57234,898266,1139,Personal Health Record (PHR),,,Consumer Active
